obstacles 153
obstacle 0
60 36 39
61 36 38
62 36 37
63 35 37
64 34 37
end
obstacle 99
0 44 47
1 44 47
2 44 47
3 44 47
4 44 47
5 44 47
6 44 47
7 44 47
8 44 47
9 43 47
10 43 48
11 43 49
12 43 50
13 43 51
14 42 51
15 42 52
16 41 52
17 41 53
18 41 54
19 41 55
20 40 55
21 39 55
22 39 54
23 39 53
24 39 52
25 39 51
26 39 50
27 38 50
28 37 50
29 36 50
30 35 50
31 34 50
32 33 50
33 33 51
34 33 52
35 33 52
36 33 52
37 33 52
38 33 52
39 33 52
40 33 52
41 33 52
42 33 52
43 33 52
44 33 52
45 33 53
46 32 53
47 31 53
48 31 52
49 31 51
50 30 51
51 30 50
52 30 49
53 29 49
54 28 49
55 27 49
56 26 49
57 25 49
58 25 48
59 25 47
60 25 46
61 25 45
62 26 45
63 26 44
64 25 44
65 24 44
66 23 44
67 23 45
68 22 45
69 21 45
70 20 45
71 19 45
72 18 45
73 18 46
74 18 47
75 18 48
76 18 49
77 17 49
78 17 50
79 17 51
80 17 52
81 17 53
82 16 53
83 15 53
84 15 52
85 15 51
86 15 50
87 15 49
88 14 49
89 14 48
90 14 47
91 14 46
92 14 45
93 13 45
94 12 45
95 11 45
96 10 45
97 9 45
98 9 46
99 8 46
100 7 46
101 7 45
102 6 45
end
obstacle 100
0 5 31
1 4 31
2 3 31
3 3 32
4 3 33
5 3 34
6 3 35
7 3 36
8 3 37
9 3 38
10 3 39
11 4 39
12 5 39
13 6 39
14 7 39
15 7 40
16 7 41
17 7 42
18 7 43
19 7 44
20 7 45
21 7 46
22 8 46
23 9 46
24 9 47
25 10 47
26 11 47
27 12 47
28 13 47
29 14 47
30 14 48
31 14 49
32 14 50
33 14 51
34 14 52
35 14 53
36 15 53
37 16 53
38 17 53
39 18 53
40 19 53
41 20 53
42 21 53
43 22 53
44 23 53
45 23 52
46 24 52
47 25 52
48 25 53
49 26 53
50 27 53
end
obstacle 101
0 22 38
1 22 39
2 22 40
3 22 41
4 22 42
5 22 43
6 22 44
7 22 45
8 22 46
9 21 46
10 21 47
11 20 47
12 19 47
13 18 47
14 18 48
15 18 49
16 18 50
17 18 51
18 17 51
19 17 51
20 17 51
21 17 52
22 17 52
23 17 52
24 17 52
25 17 52
26 17 52
27 17 52
28 17 53
29 16 53
30 15 53
31 14 53
32 13 53
33 12 53
34 11 53
35 10 53
36 9 53
37 9 52
38 9 51
39 9 50
40 9 49
41 8 49
42 7 49
43 7 50
44 7 51
45 7 52
46 6 52
47 6 53
48 6 54
49 5 54
end
obstacle 102
0 17 57
1 18 57
2 18 56
3 18 55
4 19 55
5 20 55
6 21 55
7 22 55
8 22 54
9 22 53
10 22 52
11 23 52
12 23 51
13 23 51
14 23 51
15 23 52
16 24 52
17 25 52
18 26 52
19 27 52
20 28 52
21 29 52
22 30 52
23 30 51
24 30 51
25 30 51
26 30 51
27 30 51
28 31 51
29 31 52
30 31 53
31 32 53
32 33 53
33 34 53
34 35 53
35 36 53
36 37 53
37 38 53
38 39 53
39 39 52
40 39 51
41 39 50
42 39 49
43 38 49
44 37 49
45 36 49
46 36 48
47 36 47
48 37 47
49 38 47
50 39 47
51 39 46
52 39 45
53 39 44
54 39 43
55 39 42
56 39 41
57 38 41
58 37 41
59 37 40
60 37 40
61 37 39
62 38 39
63 39 39
64 39 38
65 39 37
66 39 36
67 39 35
68 40 35
69 41 35
70 42 35
71 43 35
72 44 35
73 45 35
74 46 35
75 47 35
76 47 34
77 48 34
78 49 34
79 50 34
80 50 33
81 51 33
82 52 33
83 53 33
84 54 33
85 54 32
86 54 31
87 54 30
88 54 29
89 54 28
90 54 27
91 54 26
92 53 26
93 52 26
94 51 26
95 50 26
end
obstacle 103
0 51 55
1 52 55
2 53 55
3 54 55
4 54 54
5 54 53
6 54 53
7 54 53
8 54 53
9 54 53
10 54 53
11 54 53
12 54 53
13 54 53
14 54 53
15 54 53
16 54 53
17 54 53
18 54 53
19 54 53
20 54 53
21 54 53
22 54 53
23 54 53
24 54 53
25 54 53
26 54 53
27 54 53
28 54 53
29 54 53
30 54 53
31 54 53
32 54 53
33 54 53
34 54 53
35 54 53
36 54 53
37 54 53
38 54 53
39 54 53
40 54 53
41 54 53
42 54 53
43 54 53
44 54 53
45 54 53
46 54 53
47 54 53
48 54 53
49 54 53
50 54 53
51 54 53
52 54 53
53 54 53
54 54 53
55 54 53
56 54 53
57 54 53
58 54 53
59 54 53
60 54 53
61 54 53
62 54 53
63 54 53
64 54 53
65 54 53
66 54 53
67 54 53
68 54 53
69 54 53
70 54 53
71 54 53
72 54 53
73 54 53
74 54 53
75 54 53
76 54 53
77 54 53
78 55 53
end
obstacle 104
0 2 23
1 1 23
2 1 24
3 1 25
4 1 26
5 1 27
6 1 28
7 1 29
8 1 30
9 1 31
10 2 31
11 3 31
12 3 32
13 3 33
14 3 34
15 3 35
16 3 36
17 3 37
18 3 38
19 3 39
20 4 39
21 5 39
22 6 39
23 7 39
24 7 40
25 7 41
26 7 42
27 7 43
28 7 44
29 7 45
30 7 46
31 8 46
32 9 46
33 9 47
34 10 47
35 11 47
36 12 47
37 13 47
38 14 47
39 14 48
40 14 49
41 14 50
42 14 51
43 14 52
44 14 53
45 15 53
46 16 53
47 17 53
48 17 54
49 17 55
50 18 55
51 18 56
52 18 57
53 19 57
54 20 57
55 21 57
56 22 57
57 23 57
58 23 58
59 23 59
60 23 60
61 23 61
62 24 61
63 25 61
64 25 60
65 25 59
66 25 58
67 25 57
68 25 56
69 25 55
70 26 55
71 27 55
72 28 55
73 29 55
74 30 55
75 31 55
76 31 54
77 31 53
78 32 53
79 33 53
80 33 54
81 33 55
82 34 55
83 35 55
84 35 56
85 35 57
86 36 57
87 37 57
88 38 57
89 39 57
90 40 57
91 41 57
92 41 56
93 41 55
94 42 55
95 43 55
96 44 55
97 45 55
98 46 55
99 47 55
100 47 54
101 47 53
102 47 52
103 47 51
104 47 50
105 48 50
106 49 50
107 49 51
108 49 52
109 49 53
110 49 54
111 49 55
112 50 55
113 51 55
114 51 56
115 51 57
116 52 57
117 53 57
118 54 57
119 55 57
120 55 58
121 55 59
122 56 59
123 57 59
124 58 59
125 59 59
126 60 59
127 61 59
128 61 58
129 61 57
end
obstacle 105
0 38 33
1 37 33
2 37 32
3 37 31
4 38 31
5 39 31
6 39 30
7 39 29
8 39 28
9 39 27
10 39 26
11 39 25
12 40 25
13 41 25
14 41 26
15 41 27
16 42 27
17 42 28
18 43 28
19 44 28
20 45 28
21 46 28
22 46 29
23 46 29
24 46 29
25 46 29
26 46 29
27 46 29
28 47 29
29 47 30
30 48 30
31 49 30
32 50 30
33 51 30
34 51 29
35 51 28
end
obstacle 106
0 35 15
1 36 15
2 37 15
3 38 15
4 39 15
5 39 14
6 39 13
7 39 12
8 39 11
9 39 10
10 40 10
11 41 10
12 41 11
13 41 12
14 41 13
15 41 14
16 41 15
17 42 15
18 43 15
19 44 15
20 45 15
21 46 15
22 47 15
23 47 16
24 47 17
25 47 18
26 47 19
27 47 20
28 47 21
29 47 22
30 48 22
31 49 22
32 50 22
33 50 23
34 51 23
35 52 23
36 53 23
37 54 23
38 54 23
39 54 23
40 54 23
41 55 23
42 55 24
43 55 25
44 55 26
45 56 26
46 57 26
47 57 25
48 58 25
49 59 25
50 60 25
51 61 25
52 62 25
53 62 24
54 62 23
55 61 23
56 60 23
57 59 23
58 58 23
59 57 23
end
obstacle 107
0 46 2
1 46 3
2 46 4
3 46 5
4 46 6
5 47 6
6 48 6
7 49 6
8 49 7
9 50 7
10 51 7
11 52 7
12 52 8
13 52 9
14 52 10
15 52 11
16 52 12
17 52 13
18 52 14
19 52 15
20 53 15
21 54 15
22 55 15
23 56 15
24 56 15
25 56 15
26 57 15
27 57 16
28 57 17
29 56 17
30 55 17
31 55 18
32 55 19
33 55 20
34 55 21
35 55 22
36 55 22
37 55 22
38 55 22
39 54 22
40 54 22
41 54 23
42 54 23
43 54 23
44 54 23
45 54 23
46 54 23
47 54 23
48 54 23
49 54 23
50 54 23
51 54 23
52 54 23
53 54 23
54 54 23
55 54 23
56 54 23
57 54 23
58 54 23
59 54 23
60 54 23
61 54 23
62 54 23
63 54 23
64 54 23
65 54 23
66 54 23
67 54 23
68 54 23
69 54 23
70 54 23
71 54 23
72 54 23
73 54 23
74 54 23
75 54 23
76 54 23
77 54 23
78 54 23
79 54 23
80 54 23
81 54 23
82 54 23
83 54 23
84 54 23
85 54 23
86 54 23
87 54 23
88 54 23
89 54 23
90 54 23
91 54 23
92 54 23
93 55 23
end
obstacle 108
0 1 52
1 2 52
2 3 52
3 4 52
4 5 52
5 6 52
6 7 52
7 7 51
8 7 50
9 7 49
10 8 49
11 9 49
12 10 49
13 11 49
14 12 49
15 13 49
16 14 49
17 14 48
18 14 48
19 14 49
20 15 49
21 14 49
22 14 48
23 14 47
24 15 47
25 15 46
26 15 45
27 15 44
28 15 43
29 15 42
30 15 41
31 15 40
32 15 39
33 15 38
34 15 37
35 15 36
36 15 35
37 14 35
38 15 35
39 15 35
40 15 35
41 15 35
42 15 34
43 15 33
44 15 32
45 15 31
46 15 30
47 15 29
48 15 28
49 15 27
50 15 26
51 15 25
52 14 25
53 13 25
54 12 25
55 11 25
56 11 24
57 11 23
58 11 22
59 12 22
60 13 22
61 14 22
62 15 22
63 16 22
64 17 22
65 17 21
66 17 20
67 17 19
68 17 18
69 17 17
70 18 17
71 19 17
72 19 16
73 19 15
74 19 14
75 19 13
76 19 12
77 19 11
78 19 10
79 19 9
80 18 9
81 17 9
end
obstacle 109
0 8 35
1 9 35
2 10 35
3 11 35
4 12 35
5 13 35
6 14 35
7 15 35
8 15 34
9 15 33
10 16 33
11 17 33
12 18 33
13 19 33
14 20 33
15 21 33
16 22 33
17 22 32
18 22 31
19 22 30
20 23 30
21 23 29
22 23 28
23 23 27
24 23 26
25 23 25
26 24 25
27 25 25
28 26 25
29 27 25
30 28 25
31 28 24
32 28 23
33 29 23
34 30 23
35 31 23
36 31 22
37 31 21
38 31 20
39 31 19
40 31 18
41 32 18
42 33 18
43 34 18
44 35 18
45 36 18
46 37 18
47 38 18
48 38 19
49 38 19
50 38 19
51 38 19
52 38 19
53 38 19
54 38 19
55 39 19
56 39 20
57 40 20
58 41 20
59 42 20
60 43 20
61 44 20
62 45 20
63 45 19
64 45 18
65 45 17
66 46 17
67 47 17
68 47 16
69 47 15
70 47 14
71 47 13
72 47 12
73 47 11
74 47 10
75 46 10
76 45 10
end
obstacle 110
0 55 12
1 55 13
2 55 14
3 55 15
4 54 15
5 53 15
6 52 15
7 51 15
8 50 15
9 50 16
10 50 17
11 50 18
12 50 19
13 50 20
14 50 21
15 50 22
16 49 22
17 48 22
18 47 22
19 47 23
20 46 23
21 46 24
22 46 25
23 46 26
24 46 27
25 46 28
26 45 28
27 45 29
28 45 30
29 45 31
30 45 31
31 44 31
32 43 31
33 42 31
34 42 31
35 41 31
36 41 32
37 41 33
38 41 34
39 41 35
40 40 35
41 39 35
42 39 36
43 39 37
44 39 38
45 39 39
46 38 39
47 37 39
48 36 39
49 36 39
50 37 39
51 37 40
52 37 41
53 37 42
54 37 43
55 37 44
56 37 45
57 37 46
58 37 47
59 36 47
60 36 48
61 36 49
62 36 50
63 36 51
64 36 52
65 36 53
66 36 54
67 36 55
68 35 55
69 35 56
70 35 57
71 35 58
72 35 59
73 35 60
74 35 61
75 35 62
76 34 62
end
obstacle 111
0 45 41
1 45 42
2 45 43
3 45 44
4 45 45
5 45 46
6 44 46
7 43 46
8 42 46
9 42 47
10 43 47
11 43 48
12 43 49
13 43 50
14 43 51
15 42 51
16 42 52
17 41 52
18 41 53
19 41 54
20 41 55
21 40 55
22 39 55
23 39 54
24 39 53
25 39 52
26 39 51
27 39 50
28 39 49
29 38 49
30 37 49
31 36 49
32 35 49
33 34 49
34 33 49
35 33 50
36 33 50
37 33 50
38 33 50
39 33 50
40 33 50
41 33 50
42 34 50
43 34 50
44 33 50
45 33 51
46 33 52
47 33 53
48 32 53
49 31 53
50 31 52
51 30 52
52 30 51
53 30 50
54 30 49
55 29 49
56 28 49
57 27 49
58 26 49
59 25 49
60 25 48
61 25 47
62 25 46
63 26 46
64 26 45
65 25 45
66 25 44
67 24 44
68 23 44
69 23 45
70 23 46
71 22 46
end
obstacle 112
0 37 1
1 37 2
2 37 3
3 37 4
4 37 5
5 37 6
6 37 7
7 37 8
8 37 9
9 37 10
10 37 11
11 38 11
12 38 11
13 38 11
14 38 11
15 38 11
16 38 11
17 38 11
18 39 11
19 39 10
20 40 10
21 41 10
22 41 11
23 41 12
24 42 12
25 43 12
26 44 12
27 45 12
28 46 12
29 47 12
30 47 11
31 47 10
32 47 9
33 48 9
34 49 9
35 49 10
36 49 11
37 49 12
38 50 12
39 50 13
40 50 13
41 50 13
42 50 13
43 50 13
44 50 13
45 50 13
46 50 13
47 50 13
48 50 13
49 50 13
50 50 13
51 50 13
52 50 13
53 50 13
54 50 13
55 50 13
56 50 13
57 50 13
58 50 13
59 50 12
end
obstacle 113
0 26 13
1 26 14
2 26 15
3 26 16
4 26 17
5 26 18
6 26 19
7 26 20
8 26 21
9 26 22
10 26 23
11 27 23
12 27 23
13 28 23
14 28 24
15 28 25
16 28 26
17 28 27
18 28 28
19 28 29
20 28 30
21 28 31
22 29 31
23 30 31
24 31 31
25 31 32
26 31 33
27 30 33
28 30 34
29 30 35
30 30 36
31 30 37
32 30 38
33 30 39
34 29 39
35 29 39
36 29 39
37 29 39
38 29 39
39 29 39
40 29 39
41 29 39
42 29 39
43 29 39
44 28 39
45 27 39
46 26 39
47 26 40
48 26 41
49 26 42
50 26 43
51 26 44
52 26 45
53 26 46
54 26 47
55 26 47
56 26 47
57 26 47
58 26 47
59 26 47
60 26 47
61 26 47
62 25 47
63 25 48
64 25 49
65 25 50
66 26 50
67 27 50
68 28 50
69 29 50
70 30 50
71 31 50
72 31 51
73 31 52
74 31 53
75 32 53
76 33 53
77 34 53
78 35 53
79 36 53
80 37 53
81 38 53
82 39 53
83 39 54
84 39 55
85 40 55
86 41 55
87 42 55
88 43 55
89 44 55
90 45 55
91 46 55
92 47 55
93 47 54
94 47 53
95 47 52
96 47 51
97 47 50
98 48 50
99 49 50
100 50 50
101 51 50
102 52 50
103 53 50
104 54 50
105 54 51
106 54 52
107 54 53
108 54 54
109 55 54
110 55 55
111 56 55
112 57 55
113 58 55
114 58 54
115 58 53
116 58 52
117 58 51
118 58 50
end
obstacle 114
0 25 46
1 26 46
2 27 46
3 28 46
4 29 46
5 30 46
6 30 45
7 30 44
8 30 43
9 30 42
10 30 41
11 29 41
12 28 41
13 28 41
14 27 41
15 26 41
16 26 40
17 26 39
18 27 39
19 28 39
20 29 39
21 30 39
22 31 39
23 31 38
24 31 37
25 31 36
26 31 35
27 31 34
28 31 33
29 31 32
30 31 31
31 31 30
32 31 29
33 31 28
34 31 27
35 31 26
36 31 25
37 32 25
38 33 25
39 33 26
40 33 27
41 33 28
42 33 29
43 33 30
44 33 31
45 34 31
46 35 31
47 36 31
48 36 30
49 37 30
50 37 31
51 38 31
52 38 31
53 38 31
54 38 31
55 38 31
56 38 31
57 38 31
58 37 31
59 37 32
60 37 33
61 37 34
62 37 35
63 37 36
64 38 36
65 39 36
66 39 35
67 40 35
68 41 35
69 41 36
70 42 36
end
obstacle 115
0 34 23
1 35 23
2 36 23
3 37 23
4 38 23
5 39 23
6 39 22
7 39 21
8 39 20
9 40 20
10 41 20
11 41 21
12 41 22
13 41 23
14 42 23
15 43 23
16 44 23
17 45 23
18 46 23
19 46 24
20 46 25
21 46 26
22 46 27
23 46 28
24 47 28
25 47 28
26 46 28
27 46 28
28 46 29
29 46 30
30 46 31
31 47 31
32 46 31
33 45 31
34 44 31
35 43 31
36 42 31
37 41 31
38 41 32
39 41 33
40 41 34
41 41 35
42 42 35
43 43 35
44 43 36
45 43 37
46 44 37
47 45 37
48 46 37
end
obstacle 116
0 10 6
1 9 6
2 9 5
3 9 4
4 9 3
5 8 3
6 7 3
7 7 4
8 6 4
9 6 5
10 6 6
11 6 6
12 6 7
13 5 7
14 5 8
15 5 9
16 5 10
17 5 11
18 5 12
19 5 13
20 5 14
21 5 15
22 4 15
23 3 15
24 2 15
25 2 16
26 2 17
27 2 18
28 2 19
29 2 20
30 2 21
31 2 22
32 2 23
33 1 23
34 1 24
35 1 25
36 1 26
37 1 27
38 1 28
39 1 29
40 2 29
41 3 29
42 4 29
43 5 29
44 6 29
45 7 29
end
obstacle 117
0 57 58
1 57 57
2 58 57
3 58 56
4 58 55
5 58 54
6 58 53
7 58 52
8 58 51
9 58 50
10 58 49
11 59 49
12 60 49
13 60 48
14 60 47
15 60 46
16 60 45
17 60 44
18 60 43
19 59 43
20 58 43
21 57 43
22 56 43
23 55 43
24 55 42
25 55 41
26 54 41
27 53 41
28 53 40
29 53 39
30 53 38
31 53 37
32 53 36
33 53 35
34 53 34
35 53 33
36 54 33
37 54 32
38 54 31
39 54 30
40 54 29
41 54 28
42 54 27
43 54 26
44 54 25
45 55 25
46 55 24
47 55 23
48 55 22
49 55 21
50 55 20
51 55 19
52 55 18
53 55 17
54 54 17
55 53 17
56 52 17
57 51 17
58 50 17
59 50 16
60 50 15
61 51 15
62 52 15
63 53 15
64 53 14
65 53 13
66 53 12
67 53 11
68 53 10
end
obstacle 118
0 55 46
1 55 45
2 55 44
3 55 43
4 56 43
5 57 43
6 57 44
7 57 45
8 57 46
9 57 47
end
obstacle 119
0 14 47
1 15 47
2 15 46
3 15 45
4 15 44
5 15 43
6 15 42
7 15 41
8 14 41
9 14 41
10 14 41
11 14 41
12 15 41
13 15 40
14 15 39
15 15 38
16 15 37
17 15 36
18 15 35
19 15 34
20 15 33
21 16 33
22 17 33
23 18 33
24 19 33
25 19 34
26 20 34
27 21 34
28 22 34
29 22 33
30 22 32
31 22 31
32 22 30
33 22 29
34 22 28
35 22 27
36 22 26
37 23 26
38 23 25
39 23 25
40 22 25
41 22 25
42 22 25
43 22 25
44 22 25
45 22 25
46 21 25
47 21 24
48 21 23
49 22 23
50 22 22
51 22 21
end
obstacle 120
0 25 13
1 25 14
2 25 15
3 26 15
4 27 15
5 28 15
6 29 15
7 30 15
8 31 15
9 32 15
10 33 15
11 34 15
12 34 14
13 35 14
14 36 14
15 37 14
16 38 14
17 38 13
18 38 12
19 39 12
20 39 11
21 39 10
22 40 10
23 41 10
24 41 11
25 41 12
26 41 13
27 41 14
28 41 15
29 42 15
30 43 15
31 43 14
32 43 14
33 43 14
34 43 14
35 43 14
36 43 14
37 43 15
end
obstacle 121
0 62 18
1 62 19
2 62 20
3 62 21
4 62 22
5 62 23
6 62 24
7 62 25
8 62 26
9 62 27
10 62 28
11 62 29
12 62 30
13 62 31
14 61 31
15 61 32
16 61 33
17 61 34
18 61 35
19 61 36
20 61 37
21 61 38
22 61 39
23 61 39
24 60 39
25 60 40
26 60 41
27 60 42
28 60 43
29 60 44
30 60 45
31 60 46
32 60 47
33 60 48
34 60 49
35 60 50
36 60 51
37 60 52
38 60 53
39 60 54
40 60 55
41 59 55
42 58 55
43 57 55
44 56 55
45 55 55
46 54 55
47 53 55
48 52 55
49 51 55
50 50 55
51 49 55
52 49 54
53 49 53
54 49 52
55 49 51
56 49 50
57 48 50
58 47 50
59 47 51
60 47 52
61 47 53
62 46 53
63 46 54
64 45 54
65 44 54
66 43 54
67 42 54
68 42 55
69 41 55
70 41 56
71 41 57
72 41 58
73 42 58
74 43 58
75 44 58
76 45 58
77 46 58
end
obstacle 122
0 31 15
1 31 14
2 31 13
3 31 12
4 31 11
5 31 10
6 31 9
7 30 9
8 29 9
9 28 9
10 27 9
11 26 9
12 25 9
13 25 9
14 25 9
15 25 9
16 25 10
17 24 10
18 23 10
19 22 10
20 21 10
21 20 10
22 19 10
23 19 11
24 18 11
25 17 11
26 17 11
27 17 11
28 17 11
29 17 11
30 17 12
31 16 12
32 15 12
33 15 11
34 15 10
35 15 9
36 14 9
37 13 9
38 13 8
39 13 7
40 14 7
41 15 7
42 15 6
43 15 5
44 16 5
45 17 5
46 18 5
47 19 5
48 20 5
49 20 6
50 20 6
51 20 6
52 20 6
53 20 6
54 20 6
55 20 6
56 20 6
57 20 6
58 20 6
59 20 6
60 20 6
61 20 6
62 20 6
63 20 6
64 20 6
65 20 6
66 20 6
67 20 6
68 20 6
69 20 6
70 20 6
71 20 6
72 20 6
73 20 6
74 20 6
75 20 6
76 20 6
77 20 6
78 20 6
79 20 6
80 20 6
81 20 6
82 20 6
83 20 6
84 20 6
85 20 6
86 20 6
87 20 6
88 20 6
89 20 6
90 20 6
91 20 6
92 20 6
93 20 6
94 20 6
95 20 6
96 20 6
97 20 6
98 20 6
99 20 6
100 20 6
101 20 6
102 20 6
103 20 6
104 20 6
105 20 6
106 20 6
107 20 6
108 20 6
109 20 6
110 20 5
end
obstacle 123
0 23 36
1 23 35
2 22 35
3 21 35
4 20 35
5 19 35
6 18 35
7 17 35
8 17 34
9 17 34
10 17 34
11 17 34
12 17 33
13 16 33
14 15 33
15 15 34
16 15 35
17 14 35
18 14 36
19 14 36
20 14 36
21 14 36
22 14 36
23 14 36
24 14 36
25 14 36
26 14 36
27 14 36
28 14 36
29 14 36
30 14 36
31 14 36
32 14 36
33 14 36
34 14 36
35 14 36
36 14 36
37 14 36
38 14 36
39 14 36
40 14 36
41 14 36
42 14 35
end
obstacle 124
0 3 7
1 4 7
2 5 7
3 5 8
4 5 9
5 5 10
6 5 11
7 5 12
8 5 13
9 5 14
10 5 15
11 4 15
12 3 15
13 2 15
14 2 16
15 2 17
16 2 18
17 2 19
18 2 20
19 2 21
20 2 22
21 2 23
22 1 23
23 1 24
24 1 25
25 1 26
26 1 27
27 1 28
28 1 29
29 1 30
30 1 31
31 2 31
32 3 31
33 3 32
34 3 33
35 3 34
36 3 35
37 3 36
38 3 37
39 3 38
40 3 39
41 4 39
42 5 39
43 6 39
44 7 39
45 7 40
46 7 41
47 7 42
48 7 43
49 7 44
50 7 45
51 7 46
52 8 46
53 9 46
54 9 47
55 10 47
56 11 47
57 12 47
58 13 47
59 13 47
60 14 47
61 14 48
62 14 49
63 14 50
64 14 51
65 14 52
66 14 52
67 15 52
68 15 53
69 16 53
70 17 53
71 18 53
72 19 53
73 20 53
74 21 53
75 22 53
76 22 52
77 23 52
78 24 52
79 25 52
80 26 52
81 27 52
82 28 52
83 29 52
84 30 52
85 30 53
86 30 53
87 31 53
88 32 53
89 33 53
90 34 53
91 35 53
92 36 53
93 37 53
94 38 53
95 39 53
96 39 54
97 39 55
98 40 55
99 41 55
100 42 55
101 43 55
102 43 54
103 43 53
104 43 52
end
obstacle 125
0 36 27
1 37 27
2 38 27
3 39 27
4 39 26
5 39 25
6 40 25
7 41 25
8 41 26
9 42 26
10 43 26
11 44 26
12 45 26
13 46 26
14 46 25
15 46 24
16 46 23
17 46 22
18 46 21
19 47 21
20 47 20
21 47 19
22 47 18
23 47 17
24 46 17
25 46 17
26 46 17
27 47 17
28 47 16
29 47 15
30 47 14
31 47 13
32 47 12
33 47 11
34 47 10
35 47 9
36 48 9
37 49 9
38 50 9
39 51 9
40 52 9
41 52 8
42 52 7
43 53 7
44 53 6
45 53 5
46 53 4
47 53 3
48 53 2
end
obstacle 126
0 15 49
1 14 49
2 14 48
3 14 47
4 15 47
5 15 46
6 15 45
7 15 44
8 15 43
9 15 42
10 14 42
11 14 42
12 14 41
13 15 41
14 15 40
15 15 39
16 15 38
17 15 37
18 15 36
19 15 35
20 15 34
21 15 33
22 16 33
23 17 33
24 17 34
25 17 35
26 18 35
27 18 35
28 18 35
29 18 35
30 18 35
31 18 35
32 18 35
33 18 35
34 18 35
35 18 35
36 18 35
37 18 35
38 18 35
39 18 35
40 18 35
41 18 35
42 18 35
43 18 35
44 18 35
45 18 35
46 18 35
47 18 35
48 18 35
49 18 35
50 18 35
51 18 35
52 18 35
53 18 35
54 18 35
55 18 35
56 18 35
57 18 35
58 18 35
59 18 35
60 18 35
61 18 35
62 18 35
63 18 35
64 18 35
65 18 35
66 18 35
67 18 35
68 18 35
69 18 35
70 18 35
71 18 35
72 18 35
73 18 35
74 18 35
75 18 35
76 18 35
77 18 35
78 18 35
79 18 35
80 18 35
81 18 35
82 18 35
83 18 35
84 18 35
85 18 35
86 18 35
87 18 35
88 18 35
89 18 35
90 18 35
91 18 35
92 18 35
93 18 35
94 18 35
95 18 35
96 18 35
97 18 35
98 18 35
99 18 35
100 18 35
101 18 35
102 18 35
103 18 35
104 18 35
105 18 35
106 18 35
107 18 35
108 18 35
109 18 35
110 18 35
111 18 35
112 18 35
113 18 35
114 18 35
115 18 35
116 18 35
117 18 35
118 18 35
119 17 35
end
obstacle 127
0 1 25
1 2 25
2 2 25
3 2 25
4 2 25
5 2 25
6 2 25
7 2 25
8 2 25
9 2 25
10 1 25
11 1 24
12 1 23
13 1 22
14 1 21
15 2 21
16 3 21
17 4 21
18 5 21
19 5 20
20 5 19
21 5 18
22 5 17
23 4 17
24 3 17
25 3 17
26 3 17
27 2 17
28 2 16
29 2 15
30 3 15
31 4 15
32 5 15
33 6 15
34 7 15
35 7 14
36 7 13
37 7 12
38 7 11
39 7 10
40 7 9
41 6 9
42 5 9
43 5 8
44 5 7
45 6 7
46 7 7
47 7 6
48 7 5
49 7 4
50 7 3
51 8 3
52 9 3
53 9 4
54 9 5
55 10 5
end
obstacle 128
0 12 43
1 11 43
2 10 43
3 9 43
4 9 44
5 9 45
6 9 46
7 8 46
8 7 46
9 7 45
10 7 44
11 7 43
12 7 42
13 7 41
14 6 41
15 6 41
16 6 41
17 7 41
18 7 40
19 7 39
20 7 38
21 7 37
22 6 37
23 6 36
24 6 35
25 6 34
26 6 33
27 5 33
28 4 33
29 3 33
30 3 32
31 3 31
32 3 30
33 3 29
34 3 28
35 3 27
36 3 26
37 3 25
38 2 25
39 1 25
40 1 24
41 1 23
42 1 22
43 1 21
44 1 20
45 1 19
46 1 18
47 2 18
48 2 17
49 2 16
50 2 15
51 2 14
52 2 13
53 2 12
54 1 12
end
obstacle 129
0 9 26
1 9 27
2 9 28
3 9 29
4 9 30
5 9 31
6 10 31
7 11 31
8 12 31
9 13 31
10 14 31
11 15 31
12 15 32
13 15 32
14 15 32
15 15 33
16 16 33
17 17 33
18 17 34
19 17 35
20 17 36
21 17 37
22 17 38
23 17 39
24 18 39
25 19 39
26 20 39
27 21 39
28 22 39
29 22 40
30 22 41
31 22 42
32 22 43
33 22 44
34 23 44
35 24 44
36 25 44
37 26 44
38 27 44
39 28 44
end
obstacle 130
0 61 3
1 61 4
2 61 5
3 61 6
4 61 7
5 60 7
6 59 7
7 59 8
8 59 9
9 59 10
10 59 11
11 59 12
12 59 13
13 59 14
14 59 15
15 58 15
16 57 15
17 57 16
18 57 17
19 57 18
20 57 19
21 57 20
22 57 21
23 57 22
24 57 23
25 58 23
26 59 23
27 60 23
28 61 23
29 62 23
30 62 24
31 62 25
32 62 26
33 62 27
34 62 28
35 62 29
36 62 30
37 62 31
38 61 31
39 61 32
40 61 33
41 61 34
42 61 35
43 60 35
44 59 35
45 58 35
end
obstacle 131
0 46 43
1 46 44
2 46 45
3 46 46
4 46 47
5 45 47
6 45 47
7 45 47
8 45 47
9 44 47
10 44 47
11 43 47
12 43 48
13 43 49
14 43 50
15 43 51
16 43 52
17 43 53
18 44 53
19 45 53
20 46 53
21 47 53
22 47 52
23 47 51
24 47 50
25 48 50
26 49 50
27 49 51
28 49 52
29 49 53
30 49 54
31 49 55
32 50 55
33 51 55
34 51 56
35 51 57
36 51 58
37 51 59
38 51 60
39 51 61
40 51 62
41 52 62
42 53 62
43 54 62
44 55 62
45 55 61
46 55 60
47 55 59
48 56 59
49 57 59
50 57 60
51 57 61
